Point ID,Loss,points_0,points_1,points_2,points_Magnitude,RegionSize,RegionSpan,RegionType,SegmentationId
114,1.01081,0.999303,0.0373172,0.22318,1.0246,4607,2.02527,1,159
115,0.81275,0.999207,0.0398037,0.179365,1.01596,4607,2.02527,1,159
116,2.15226,0.999105,0.04229,0.475688,1.10737,4607,2.02527,1,159
117,0.849797,0.998997,0.044776,0.187561,1.01744,4607,2.02527,1,159
118,0.669792,0.998883,0.0472618,0.147741,1.01085,4607,2.02527,1,159
119,0.703829,0.998762,0.0497473,0.15527,1.01198,4607,2.02527,1,159
120,0.626202,0.998635,0.0522324,0.138098,1.00949,121,1.28633,2,168
121,0.773495,0.998502,0.0547172,0.170681,1.01446,4607,2.02527,1,159
122,1.04635,0.998363,0.0572017,0.231041,1.02634,4607,2.02527,1,159
123,0.854166,0.998217,0.0596859,0.188527,1.01762,4607,2.02527,1,159
124,1.01188,0.998066,0.0621696,0.223417,1.02465,4607,2.02527,1,159
125,1.16596,0.997908,0.064653,0.257502,1.03262,4607,2.02527,1,159
126,2.02861,0.997744,0.067136,0.448334,1.0959,4607,2.02527,1,159
127,1.40267,0.997574,0.0696186,0.309866,1.04691,4607,2.02527,1,159
128,0.890627,0.997397,0.0721007,0.196593,1.01914,4607,2.02527,1,159
129,1.25736,0.997215,0.0745824,0.277719,1.03785,4607,2.02527,1,159
130,0.742666,0.997026,0.0770636,0.163862,1.01334,4607,2.02527,1,159
131,1.24055,0.996831,0.0795444,0.274001,1.03686,4607,2.02527,1,159
132,0.910228,0.99663,0.0820246,0.200929,1.01999,4607,2.02527,1,159
133,1.47911,0.996423,0.0845044,0.326775,1.05204,4607,2.02527,1,159
134,0.622637,0.99621,0.0869836,0.137309,1.00938,121,1.28633,2,168
135,1.40231,0.99599,0.0894623,0.309786,1.04688,4607,2.02527,1,159
136,1.629,0.995764,0.0919404,0.359933,1.0628,4607,2.02527,1,159
137,0.722638,0.995533,0.094418,0.159431,1.01263,4607,2.02527,1,159
138,0.579509,0.995295,0.096895,0.127769,1.00813,10,1.9169,2,149
139,0.793301,0.99505,0.0993713,0.175063,1.01521,4607,2.02527,1,159
140,1.73993,0.9948,0.101847,0.384473,1.07136,4607,2.02527,1,159
141,0.935716,0.994544,0.104322,0.206567,1.02111,4607,2.02527,1,159
142,1.86116,0.994281,0.106797,0.411291,1.08128,4607,2.02527,1,159
143,1.0375,0.994012,0.109271,0.229084,1.0259,4607,2.02527,1,159
144,0.477771,0.993737,0.111744,0.105263,1.00552,0,0.109553,2,110
145,0.593064,0.993456,0.114216,0.130767,1.00851,39,1.95826,2,124
146,0.596306,0.993169,0.116688,0.131484,1.00861,39,1.95826,2,124
147,1.40297,0.992875,0.119159,0.309931,1.04693,4607,2.02527,1,159
148,1.2735,0.992576,0.121629,0.281291,1.03881,4607,2.02527,1,159
149,0.800801,0.99227,0.124099,0.176722,1.0155,4607,2.02527,1,159
150,1.04353,0.991958,0.126568,0.230417,1.0262,4607,2.02527,1,159
151,2.01091,0.99164,0.129036,0.444418,1.09431,4607,2.02527,1,159
152,0.956143,0.991316,0.131503,0.211086,1.02204,4607,2.02527,1,159
153,1.73202,0.990986,0.133969,0.382723,1.07074,4607,2.02527,1,159
154,1.2323,0.990649,0.136435,0.272177,1.03638,4607,2.02527,1,159
155,0.94516,0.990306,0.138899,0.208657,1.02154,4607,2.02527,1,159
156,1.06195,0.989958,0.141363,0.234493,1.02713,4607,2.02527,1,159
157,0.848995,0.989603,0.143826,0.187383,1.0174,4607,2.02527,1,159
158,1.10916,0.989242,0.146288,0.244936,1.02956,4607,2.02527,1,159
159,0.707965,0.988875,0.148749,0.156185,1.01212,4607,2.02527,1,159
160,0.723717,0.988502,0.15121,0.15967,1.01267,4607,2.02527,1,159
161,0.898431,0.988122,0.153669,0.198319,1.01948,4607,2.02527,1,159
162,0.66285,0.987737,0.156127,0.146205,1.01063,4607,2.02527,1,159
163,0.77747,0.987345,0.158585,0.171561,1.01461,4607,2.02527,1,159
164,0.939708,0.986948,0.161041,0.207451,1.02129,4607,2.02527,1,159
165,0.679395,0.986544,0.163496,0.149865,1.01117,4607,2.02527,1,159
166,1.76596,0.986134,0.165951,0.390231,1.07344,4607,2.02527,1,159
167,1.29311,0.985718,0.168404,0.28563,1.03999,4607,2.02527,1,159
168,2.68389,0.985296,0.170857,0.593291,1.16275,4607,2.02527,1,159
169,0.91461,0.984868,0.173308,0.201898,1.02018,4607,2.02527,1,159
170,1.08974,0.984433,0.175758,0.240639,1.02855,4607,2.02527,1,159
171,0.876821,0.983993,0.178207,0.193539,1.01856,4607,2.02527,1,159
172,0.57838,0.983546,0.180655,0.127519,1.0081,10,1.9169,2,149
173,0.775275,0.983094,0.183102,0.171075,1.01453,4607,2.02527,1,159
174,1.93207,0.982635,0.185548,0.426976,1.08734,4607,2.02527,1,159
175,1.21904,0.98217,0.187992,0.269244,1.03561,4607,2.02527,1,159
176,1.02071,0.9817,0.190436,0.225369,1.02508,4607,2.02527,1,159
177,0.571545,0.981223,0.192878,0.126007,1.00791,12,1.7556,2,148
178,1.21172,0.98074,0.195319,0.267624,1.03519,4607,2.02527,1,159
179,1.51618,0.980251,0.197759,0.334975,1.05461,4607,2.02527,1,159
180,0.925467,0.979756,0.200198,0.2043,1.02066,4607,2.02527,1,159
181,1.23891,0.979254,0.202635,0.27364,1.03676,4607,2.02527,1,159
182,0.57097,0.978747,0.205071,0.12588,1.00789,12,1.7556,2,148
183,1.35609,0.978234,0.207506,0.299561,1.0439,4607,2.02527,1,159
184,1.44193,0.977714,0.20994,0.31855,1.04951,4607,2.02527,1,159
185,1.76713,0.977189,0.212372,0.390491,1.07354,4607,2.02527,1,159
186,0.691618,0.976657,0.214803,0.152569,1.01157,4607,2.02527,1,159
187,0.623666,0.97612,0.217232,0.137537,1.00941,121,1.28633,2,168
188,0.50076,0.975576,0.219661,0.110348,1.00607,1,1.06324,2,182
189,2.16121,0.975027,0.222088,0.477667,1.10823,4607,2.02527,1,159
190,0.679023,0.974471,0.224513,0.149783,1.01116,4607,2.02527,1,159
191,0.835798,0.973909,0.226937,0.184464,1.01687,4607,2.02527,1,159
192,0.752899,0.973342,0.22936,0.166125,1.0137,4607,2.02527,1,159
193,1.42518,0.972768,0.231782,0.314845,1.04839,4607,2.02527,1,159
194,1.07774,0.972188,0.234201,0.237986,1.02793,4607,2.02527,1,159
195,1.12857,0.971602,0.23662,0.249231,1.03059,4607,2.02527,1,159
196,0.77528,0.971011,0.239037,0.171076,1.01453,4607,2.02527,1,159
197,1.07212,0.970413,0.241452,0.236742,1.02764,4607,2.02527,1,159
198,2.01897,0.969809,0.243866,0.446201,1.09503,4607,2.02527,1,159
199,1.3811,0.969505,0.245073,0.305093,1.04551,4607,2.02527,1,159
200,0.770714,0.969199,0.246279,0.170066,1.01436,4607,2.02527,1,159
201,2.83191,0.968892,0.247485,0.626036,1.1798,4607,2.02527,1,159
202,0.837048,0.968583,0.24869,0.18474,1.01692,4607,2.02527,1,159
203,0.785411,0.968273,0.249895,0.173317,1.01491,4607,2.02527,1,159
204,1.62289,0.967961,0.251099,0.358581,1.06235,4607,2.02527,1,159
205,0.653243,0.967648,0.252303,0.14408,1.01033,4607,2.02527,1,159
206,1.69959,0.967333,0.253507,0.375549,1.06819,4607,2.02527,1,159
207,1.20099,0.967017,0.254711,0.26525,1.03458,4607,2.02527,1,159
208,0.713236,0.9667,0.255914,0.157351,1.0123,4607,2.02527,1,159
209,0.83923,0.966381,0.257116,0.185223,1.01701,4607,2.02527,1,159
210,1.23038,0.96606,0.258318,0.271753,1.03627,4607,2.02527,1,159
211,1.37366,0.965738,0.25952,0.303449,1.04503,4607,2.02527,1,159
212,1.11326,0.965414,0.260721,0.245844,1.02978,4607,2.02527,1,159
213,1.09938,0.965089,0.261922,0.242772,1.02905,4607,2.02527,1,159
214,1.0077,0.964762,0.263123,0.22249,1.02445,4607,2.02527,1,159
215,1.35011,0.964434,0.264323,0.298239,1.04353,4607,2.02527,1,159
216,1.325,0.964105,0.265523,0.292684,1.04195,4607,2.02527,1,159
217,1.5658,0.963773,0.266722,0.345951,1.05815,4607,2.02527,1,159
218,0.891432,0.963441,0.267921,0.196771,1.01918,4607,2.02527,1,159
219,0.611259,0.963107,0.26912,0.134792,1.00904,121,1.28633,2,168
220,0.94855,0.962771,0.270318,0.209406,1.02169,4607,2.02527,1,159
221,0.868333,0.962434,0.271515,0.191661,1.0182,4607,2.02527,1,159
222,0.94571,0.962096,0.272713,0.208778,1.02156,4607,2.02527,1,159
223,1.25756,0.961756,0.273909,0.277766,1.03786,4607,2.02527,1,159
224,1.2504,0.961414,0.275106,0.27618,1.03744,4607,2.02527,1,159
225,0.604252,0.961071,0.276302,0.133242,1.00884,10,0.562163,2,156
226,1.27137,0.960726,0.277497,0.28082,1.03868,4607,2.02527,1,159
227,1.13444,0.96038,0.278692,0.250529,1.0309,4607,2.02527,1,159
228,0.829006,0.960033,0.279887,0.182962,1.0166,4607,2.02527,1,159
229,2.47407,0.959684,0.281081,0.546876,1.13977,4607,2.02527,1,159
230,1.02588,0.959333,0.282275,0.226513,1.02533,4607,2.02527,1,159
231,1.21885,0.958982,0.283469,0.269202,1.0356,4607,2.02527,1,159
232,1.3512,0.958628,0.284661,0.298479,1.04359,4607,2.02527,1,159
233,0.952954,0.958273,0.285854,0.210381,1.02189,4607,2.02527,1,159
234,0.667465,0.957917,0.287046,0.147226,1.01078,4607,2.02527,1,159
235,0.834707,0.957559,0.288238,0.184223,1.01683,4607,2.02527,1,159
236,1.24119,0.9572,0.289429,0.274142,1.0369,4607,2.02527,1,159
237,0.750823,0.956839,0.29062,0.165666,1.01363,4607,2.02527,1,159
238,0.826824,0.956476,0.29181,0.182479,1.01651,4607,2.02527,1,159
239,0.710948,0.956113,0.293,0.156845,1.01223,4607,2.02527,1,159
240,1.33354,0.955747,0.294189,0.294572,1.04248,4607,2.02527,1,159
241,1.06547,0.95538,0.295378,0.235271,1.0273,4607,2.02527,1,159
242,0.9951,0.955012,0.296566,0.219704,1.02385,4607,2.02527,1,159
243,0.710435,0.954643,0.297754,0.156732,1.01221,4607,2.02527,1,159
244,0.635383,0.954271,0.298942,0.140129,1.00977,121,1.28633,2,168
245,0.778758,0.953899,0.300129,0.171846,1.01466,4607,2.02527,1,159
246,0.693294,0.953524,0.301316,0.15294,1.01163,4607,2.02527,1,159
247,0.78045,0.953149,0.302502,0.17222,1.01472,4607,2.02527,1,159
248,1.16191,0.952772,0.303687,0.256605,1.0324,4607,2.02527,1,159
249,0.906643,0.952393,0.304873,0.200136,1.01983,4607,2.02527,1,159
250,1.13475,0.952013,0.306057,0.250597,1.03092,4607,2.02527,1,159
251,1.06501,0.951632,0.307241,0.235169,1.02728,4607,2.02527,1,159
252,1.10879,0.951249,0.308425,0.244853,1.02954,4607,2.02527,1,159
253,0.802198,0.950864,0.309609,0.177031,1.01555,4607,2.02527,1,159
254,1.52163,0.950478,0.310791,0.33618,1.055,4607,2.02527,1,159
255,0.542065,0.950091,0.311974,0.119486,1.00711,1,1.99976,2,174
256,1.85939,0.949702,0.313156,0.4109,1.08113,4607,2.02527,1,159
257,1.10879,0.949311,0.314337,0.244855,1.02954,4607,2.02527,1,159
258,0.946586,0.94892,0.315518,0.208972,1.0216,4607,2.02527,1,159
259,0.518174,0.948526,0.316698,0.114201,1.0065,0,0.239591,2,171
260,0.58021,0.948132,0.317878,0.127924,1.00815,10,1.9169,2,149
261,1.54158,0.947735,0.319058,0.340595,1.05641,4607,2.02527,1,159
262,1.18296,0.947338,0.320237,0.261263,1.03357,4607,2.02527,1,159
263,0.929687,0.946938,0.321415,0.205234,1.02084,4607,2.02527,1,159
264,1.88363,0.946538,0.322593,0.416262,1.08318,4607,2.02527,1,159
265,1.03245,0.946136,0.32377,0.227967,1.02566,4607,2.02527,1,159
266,2.39216,0.945732,0.324947,0.528756,1.13119,4607,2.02527,1,159
267,1.95315,0.945327,0.326124,0.43164,1.08918,4607,2.02527,1,159
268,1.22838,0.944921,0.3273,0.271309,1.03615,4607,2.02527,1,159
269,1.16467,0.944513,0.328475,0.257215,1.03255,4607,2.02527,1,159
270,0.856426,0.944103,0.32965,0.189027,1.01771,4607,2.02527,1,159
271,1.03113,0.943692,0.330824,0.227674,1.02559,4607,2.02527,1,159
272,1.22699,0.94328,0.331998,0.271002,1.03607,4607,2.02527,1,159
273,0.835844,0.942866,0.333171,0.184474,1.01687,4607,2.02527,1,159
274,0.796125,0.942451,0.334344,0.175688,1.01532,4607,2.02527,1,159
275,1.142,0.942034,0.335517,0.252201,1.03131,4607,2.02527,1,159
276,0.756064,0.941616,0.336689,0.166826,1.01382,4607,2.02527,1,159
277,1.58712,0.941196,0.33786,0.350669,1.0597,4607,2.02527,1,159
278,0.804251,0.940775,0.339031,0.177485,1.01563,4607,2.02527,1,159
279,0.923857,0.940353,0.340201,0.203944,1.02058,4607,2.02527,1,159
280,0.960039,0.939929,0.341371,0.211948,1.02221,4607,2.02527,1,159
281,0.792358,0.939503,0.34254,0.174854,1.01517,4607,2.02527,1,159
282,1.56994,0.939076,0.343708,0.346867,1.05845,4607,2.02527,1,159
283,1.52131,0.938648,0.344877,0.33611,1.05497,4607,2.02527,1,159
284,1.26799,0.938218,0.346044,0.280073,1.03848,4607,2.02527,1,159
285,1.04026,0.937787,0.347211,0.229694,1.02604,4607,2.02527,1,159
286,0.879805,0.937354,0.348378,0.194199,1.01868,4607,2.02527,1,159
287,1.97947,0.93692,0.349544,0.437462,1.0915,4607,2.02527,1,159
288,1.36889,0.936484,0.350709,0.302393,1.04472,4607,2.02527,1,159
289,0.733188,0.936047,0.351874,0.161765,1.013,4607,2.02527,1,159
290,1.13329,0.935609,0.353038,0.250274,1.03084,4607,2.02527,1,159
291,1.29958,0.935169,0.354202,0.28706,1.04039,4607,2.02527,1,159
292,0.82017,0.934727,0.355365,0.181007,1.01625,4607,2.02527,1,159
293,0.772922,0.934285,0.356528,0.170555,1.01444,4607,2.02527,1,159
294,1.13484,0.93384,0.35769,0.250618,1.03093,4607,2.02527,1,159
295,1.07979,0.933394,0.358852,0.238438,1.02803,4607,2.02527,1,159
296,1.85211,0.932947,0.360013,0.409289,1.08052,4607,2.02527,1,159
297,1.18715,0.932499,0.361173,0.262189,1.0338,4607,2.02527,1,159
298,1.62449,0.932049,0.362333,0.358935,1.06247,4607,2.02527,1,159
299,1.79686,0.931597,0.363493,0.397065,1.07595,4607,2.02527,1,159
300,1.41161,0.931144,0.364652,0.311844,1.0475,4607,2.02527,1,159
301,0.689233,0.93069,0.36581,0.152041,1.01149,4607,2.02527,1,159
302,1.56517,0.930234,0.366967,0.345812,1.0581,4607,2.02527,1,159
303,0.666451,0.929776,0.368125,0.147002,1.01075,4607,2.02527,1,159
304,1.07093,0.929318,0.369281,0.236479,1.02758,4607,2.02527,1,159
305,1.5582,0.928858,0.370437,0.344271,1.0576,4607,2.02527,1,159
306,0.838392,0.928396,0.371592,0.185038,1.01698,4607,2.02527,1,159
307,2.01695,0.927933,0.372747,0.445754,1.09485,4607,2.02527,1,159
308,1.57208,0.927468,0.373902,0.347341,1.05861,4607,2.02527,1,159
309,1.26441,0.927002,0.375055,0.27928,1.03827,4607,2.02527,1,159
310,0.720825,0.926535,0.376208,0.15903,1.01257,4607,2.02527,1,159
311,0.772022,0.926066,0.377361,0.170356,1.01441,4607,2.02527,1,159
312,0.981376,0.925596,0.378513,0.216668,1.0232,4607,2.02527,1,159
313,1.3725,0.925124,0.379664,0.303192,1.04495,4607,2.02527,1,159
314,1.31068,0.924651,0.380815,0.289516,1.04107,4607,2.02527,1,159
315,1.07286,0.924177,0.381965,0.236907,1.02768,4607,2.02527,1,159
316,1.14121,0.923701,0.383114,0.252025,1.03127,4607,2.02527,1,159
317,1.37409,0.923223,0.384263,0.303543,1.04505,4607,2.02527,1,159
318,0.897704,0.922745,0.385412,0.198159,1.01944,4607,2.02527,1,159
319,1.4921,0.922264,0.38656,0.329649,1.05293,4607,2.02527,1,159
320,0.977854,0.921783,0.387707,0.215889,1.02304,4607,2.02527,1,159
321,2.27019,0.9213,0.388853,0.501774,1.11883,4607,2.02527,1,159
322,1.11535,0.920815,0.389999,0.246304,1.02989,4607,2.02527,1,159
323,1.61885,0.920329,0.391145,0.357688,1.06205,4607,2.02527,1,159
324,1.63161,0.919842,0.392289,0.360511,1.063,4607,2.02527,1,159
325,1.27017,0.919353,0.393434,0.280555,1.03861,4607,2.02527,1,159
326,0.553582,0.918863,0.394577,0.122033,1.00742,1,1.15839,2,194
327,1.01448,0.918371,0.39572,0.223992,1.02478,4607,2.02527,1,159
328,1.39655,0.917878,0.396862,0.308512,1.04651,4607,2.02527,1,159
329,1.11685,0.917384,0.398004,0.246638,1.02997,4607,2.02527,1,159
330,1.00847,0.916888,0.399145,0.222662,1.02449,4607,2.02527,1,159
331,1.09752,0.91639,0.400286,0.242362,1.02895,4607,2.02527,1,159
332,0.904447,0.915892,0.401426,0.19965,1.01974,4607,2.02527,1,159
333,0.908828,0.915392,0.402565,0.200619,1.01993,4607,2.02527,1,159
334,1.07175,0.91489,0.403703,0.236661,1.02762,4607,2.02527,1,159
335,0.969588,0.914387,0.404841,0.21406,1.02265,4607,2.02527,1,159
336,1.07891,0.913882,0.405979,0.238244,1.02799,4607,2.02527,1,159
337,1.2154,0.913377,0.407115,0.268437,1.0354,4607,2.02527,1,159
338,0.475242,0.912869,0.408252,0.104703,1.00547,1,0.0571125,2,113
339,1.6007,0.912361,0.409387,0.353673,1.0607,4607,2.02527,1,159
340,0.778921,0.911851,0.410522,0.171882,1.01466,4607,2.02527,1,159
341,1.1155,0.911339,0.411656,0.246339,1.02989,4607,2.02527,1,159
342,1.52209,0.910826,0.41279,0.336282,1.05503,4607,2.02527,1,159
343,1.35612,0.910312,0.413923,0.299567,1.04391,4607,2.02527,1,159
344,0.879301,0.909796,0.415055,0.194087,1.01866,4607,2.02527,1,159
345,0.621746,0.909279,0.416187,0.137112,1.00936,121,1.28633,2,168
346,1.32577,0.908761,0.417318,0.292853,1.042,4607,2.02527,1,159
347,0.907727,0.908241,0.418448,0.200376,1.01988,4607,2.02527,1,159
348,2.07277,0.907719,0.419578,0.458103,1.09994,4607,2.02527,1,159
349,1.45388,0.907197,0.420707,0.321194,1.05032,4607,2.02527,1,159
350,1.62563,0.906673,0.421835,0.359187,1.06255,4607,2.02527,1,159
351,0.77064,0.906147,0.422963,0.17005,1.01436,4607,2.02527,1,159
352,1.49485,0.90562,0.42409,0.330257,1.05312,4607,2.02527,1,159
353,0.642907,0.905092,0.425216,0.141793,1.01,4607,2.02527,1,159
354,0.740289,0.904562,0.426342,0.163336,1.01325,4607,2.02527,1,159
355,0.716711,0.904031,0.427467,0.15812,1.01242,4607,2.02527,1,159
356,0.875715,0.903498,0.428592,0.193294,1.01851,4607,2.02527,1,159
357,0.96724,0.902964,0.429715,0.213541,1.02255,4607,2.02527,1,159
358,1.03165,0.902429,0.430839,0.227789,1.02562,4607,2.02527,1,159
359,1.05869,0.901892,0.431961,0.233771,1.02696,4607,2.02527,1,159
360,0.68816,0.901354,0.433083,0.151804,1.01146,4607,2.02527,1,159
361,0.556509,0.900815,0.434204,0.122681,1.0075,0,1.04632,2,164
362,2.05361,0.900274,0.435324,0.453864,1.09818,4607,2.02527,1,159
363,0.735583,0.899731,0.436444,0.162295,1.01308,4607,2.02527,1,159
364,0.474468,0.899188,0.437563,0.104532,1.00545,0,0.0323481,2,144
365,1.29937,0.898642,0.438682,0.287014,1.04037,4607,2.02527,1,159
366,0.646409,0.898096,0.439799,0.142568,1.01011,4607,2.02527,1,159
367,2.38902,0.897548,0.440917,0.528062,1.13086,4607,2.02527,1,159
368,1.51982,0.896999,0.442033,0.33578,1.05487,4607,2.02527,1,159
369,1.25567,0.896448,0.443149,0.277346,1.03775,4607,2.02527,1,159
370,1.2936,0.895896,0.444264,0.285738,1.04002,4607,2.02527,1,159
371,1.41299,0.895343,0.445378,0.312149,1.04759,4607,2.02527,1,159
372,1.21921,0.894788,0.446492,0.26928,1.03562,4607,2.02527,1,159
373,0.8081,0.894232,0.447605,0.178337,1.01578,4607,2.02527,1,159
374,2.63702,0.893674,0.448717,0.582923,1.1575,4607,2.02527,1,159
375,0.709051,0.893115,0.449828,0.156425,1.01216,4607,2.02527,1,159
376,1.21011,0.892555,0.450939,0.267268,1.0351,4607,2.02527,1,159
377,0.700647,0.891993,0.452049,0.154566,1.01187,4607,2.02527,1,159
378,0.7896,0.89143,0.453159,0.174244,1.01507,4607,2.02527,1,159
379,1.00711,0.890865,0.454268,0.222361,1.02442,4607,2.02527,1,159
380,1.59769,0.890299,0.455376,0.353007,1.06048,4607,2.02527,1,159
381,0.669142,0.889732,0.456483,0.147597,1.01083,4607,2.02527,1,159
382,0.548915,0.889163,0.45759,0.121001,1.00729,0,1.47654,2,184
383,0.844818,0.888593,0.458696,0.186459,1.01724,4607,2.02527,1,159
384,1.67011,0.888022,0.459801,0.369028,1.06592,4607,2.02527,1,159
385,0.887136,0.887449,0.460905,0.195821,1.01899,4607,2.02527,1,159
386,3.47792,0.886875,0.462009,0.768945,1.26146,4607,2.02527,1,159
387,0.849355,0.8863,0.463112,0.187463,1.01742,4607,2.02527,1,159
388,3.11819,0.885723,0.464215,0.689365,1.21459,4607,2.02527,1,159
389,1.80433,0.885144,0.465316,0.398719,1.07656,4607,2.02527,1,159
390,1.1948,0.884565,0.466417,0.263882,1.03423,4607,2.02527,1,159
391,0.620845,0.883984,0.467517,0.136913,1.00933,121,1.28633,2,168
392,1.00323,0.883402,0.468617,0.221503,1.02424,4607,2.02527,1,159
393,1.57217,0.882818,0.469716,0.34736,1.05861,4607,2.02527,1,159
394,1.82144,0.882233,0.470814,0.402503,1.07797,4607,2.02527,1,159
395,0.620282,0.881646,0.471911,0.136788,1.00931,121,1.28633,2,168
396,2.04599,0.881058,0.473008,0.452178,1.09748,4607,2.02527,1,159
397,0.635405,0.880469,0.474103,0.140134,1.00977,121,1.28633,2,168
398,0.974899,0.879879,0.475199,0.215235,1.0229,4607,2.02527,1,159
399,1.20692,0.879287,0.476293,0.266562,1.03492,4607,2.02527,1,159
400,2.66679,0.878693,0.477387,0.589508,1.16083,4607,2.02527,1,159
401,0.833893,0.878099,0.478479,0.184043,1.01679,4607,2.02527,1,159
402,0.703507,0.877503,0.479572,0.155199,1.01197,4607,2.02527,1,159
403,1.60377,0.876905,0.480663,0.354352,1.06093,4607,2.02527,1,159
404,1.04156,0.876307,0.481754,0.229981,1.0261,4607,2.02527,1,159
405,0.641104,0.875707,0.482844,0.141395,1.00995,4607,2.02527,1,159
406,1.16018,0.875105,0.483933,0.256223,1.0323,4607,2.02527,1,159
407,0.737739,0.874502,0.485021,0.162772,1.01316,4607,2.02527,1,159
408,1.06688,0.873898,0.486109,0.235584,1.02738,4607,2.02527,1,159
409,1.25569,0.873293,0.487196,0.27735,1.03775,4607,2.02527,1,159
410,1.62172,0.872686,0.488282,0.358324,1.06226,4607,2.02527,1,159
411,0.971715,0.872078,0.489367,0.214531,1.02275,4607,2.02527,1,159
412,1.8792,0.871468,0.490452,0.415282,1.0828,4607,2.02527,1,159
413,0.610959,0.870857,0.491536,0.134726,1.00903,121,1.28633,2,168
414,1.40045,0.870245,0.492619,0.309373,1.04676,4607,2.02527,1,159
415,0.646992,0.869631,0.493701,0.142697,1.01013,4607,2.02527,1,159
416,1.20325,0.869017,0.494783,0.26575,1.03471,4607,2.02527,1,159
417,0.826387,0.8684,0.495864,0.182382,1.0165,4607,2.02527,1,159
418,1.13905,0.867783,0.496944,0.251549,1.03115,4607,2.02527,1,159
419,2.45064,0.867164,0.498023,0.541694,1.13729,4607,2.02527,1,159
420,0.950017,0.866543,0.499102,0.209731,1.02176,4607,2.02527,1,159
421,0.658706,0.865922,0.50018,0.145288,1.0105,4607,2.02527,1,159
422,0.988252,0.865299,0.501257,0.218189,1.02353,4607,2.02527,1,159
423,1.24839,0.864674,0.502333,0.275736,1.03732,4607,2.02527,1,159
424,0.81495,0.864049,0.503408,0.179852,1.01604,4607,2.02527,1,159
425,1.00378,0.863422,0.504483,0.221625,1.02426,4607,2.02527,1,159
426,0.962811,0.862793,0.505557,0.212561,1.02234,4607,2.02527,1,159
427,0.881267,0.862164,0.50663,0.194522,1.01874,4607,2.02527,1,159
428,0.961339,0.861533,0.507702,0.212236,1.02227,4607,2.02527,1,159
429,0.952053,0.8609,0.508774,0.210182,1.02185,4607,2.02527,1,159
430,1.05082,0.860267,0.509844,0.23203,1.02657,4607,2.02527,1,159
431,0.704071,0.859632,0.510914,0.155324,1.01199,4607,2.02527,1,159
432,0.808945,0.858995,0.511983,0.178524,1.01581,4607,2.02527,1,159
433,1.7692,0.858358,0.513052,0.390947,1.0737,4607,2.02527,1,159
434,1.00276,0.857719,0.514119,0.221398,1.02422,4607,2.02527,1,159
435,0.521932,0.857078,0.515186,0.115032,1.00659,0,1.97185,2,126
436,1.12731,0.856437,0.516252,0.248951,1.03052,4607,2.02527,1,159
437,0.553016,0.855794,0.517317,0.121908,1.0074,4,0.104467,2,138
438,1.01069,0.855149,0.518382,0.223153,1.0246,4607,2.02527,1,159
439,1.71436,0.854504,0.519445,0.378817,1.06935,4607,2.02527,1,159
440,1.01893,0.853857,0.520508,0.224975,1.02499,4607,2.02527,1,159
441,1.45622,0.853208,0.52157,0.321711,1.05048,4607,2.02527,1,159
442,3.07759,0.852559,0.522631,0.680384,1.20951,4607,2.02527,1,159
443,1.5876,0.851908,0.523692,0.350776,1.05974,4607,2.02527,1,159
444,0.76784,0.851256,0.524751,0.169431,1.01425,4607,2.02527,1,159
445,1.69579,0.850602,0.52581,0.374709,1.0679,4607,2.02527,1,159
446,0.909551,0.849947,0.526868,0.200779,1.01996,4607,2.02527,1,159
447,0.76609,0.849291,0.527925,0.169043,1.01419,4607,2.02527,1,159
448,1.41681,0.848634,0.528981,0.312993,1.04784,4607,2.02527,1,159
449,1.59359,0.847975,0.530036,0.352101,1.06018,4607,2.02527,1,159
450,0.77077,0.847315,0.531091,0.170079,1.01436,4607,2.02527,1,159
451,0.801405,0.846653,0.532145,0.176856,1.01552,4607,2.02527,1,159
452,0.537439,0.845991,0.533198,0.118462,1.00699,0,0.585999,2,195
453,0.672272,0.845326,0.53425,0.148289,1.01094,4607,2.02527,1,159
454,1.66909,0.844661,0.535301,0.368801,1.06584,4607,2.02527,1,159
455,0.622969,0.843994,0.536352,0.137383,1.00939,121,1.28633,2,168
456,1.27519,0.843326,0.537402,0.281665,1.03891,4607,2.02527,1,159
457,0.996558,0.842657,0.53845,0.220027,1.02392,4607,2.02527,1,159
458,1.46371,0.841987,0.539499,0.323369,1.05098,4607,2.02527,1,159
459,1.82751,0.841315,0.540546,0.403848,1.07847,4607,2.02527,1,159
460,1.76632,0.840641,0.541592,0.39031,1.07347,4607,2.02527,1,159
461,2.14541,0.839967,0.542638,0.474171,1.10672,4607,2.02527,1,159
462,0.781781,0.839291,0.543682,0.172515,1.01477,4607,2.02527,1,159
463,1.57736,0.838614,0.544726,0.348511,1.05899,4607,2.02527,1,159
464,0.872138,0.837936,0.545769,0.192503,1.01836,4607,2.02527,1,159
465,0.851339,0.837256,0.546811,0.187902,1.0175,4607,2.02527,1,159
466,1.13344,0.836575,0.547852,0.250308,1.03085,4607,2.02527,1,159
467,1.64942,0.835893,0.548893,0.36445,1.06434,4607,2.02527,1,159
468,1.20806,0.835209,0.549932,0.266815,1.03498,4607,2.02527,1,159
469,1.51726,0.834524,0.550971,0.335215,1.05469,4607,2.02527,1,159
470,2.29684,0.833838,0.552009,0.50767,1.12149,4607,2.02527,1,159
471,0.885527,0.833151,0.553046,0.195465,1.01892,4607,2.02527,1,159
